IoTDeviceID,timestamp,Location,Type,Value,Unit
GrainTemp27,2024-05-20 16:00:00,Silo9,graintemperature,6.0,celsius
GrainTemp25,2024-05-20 17:00:00,Silo9,graintemperature,13.9,celsius
GrainTemp26,2024-05-20 17:00:00,Silo9,graintemperature,3.6,celsius
GrainTemp27,2024-05-20 17:00:00,Silo9,graintemperature,12.1,celsius
Temp9,2024-05-21 08:00:00,Silo9,temperature,10.3,celsius
Humd9,2024-05-21 08:00:00,Silo9,humidity,21.8,percentage
InTemp9,2024-05-21 08:00:00,Silo9,intemperature,15.9,celsius
Temp9,2024-05-21 14:00:00,Silo9,temperature,19.4,celsius
Humd9,2024-05-21 14:00:00,Silo9,humidity,21.5,percentage
InTemp9,2024-05-21 14:00:00,Silo9,intemperature,7.8,celsius
GrainTemp25,2024-05-21 08:00:00,Silo9,graintemperature,10.8,celsius
GrainTemp26,2024-05-21 08:00:00,Silo9,graintemperature,8.0,celsius
GrainTemp27,2024-05-21 08:00:00,Silo9,graintemperature,8.7,celsius
GrainTemp25,2024-05-21 09:00:00,Silo9,graintemperature,3.1,celsius
GrainTemp26,2024-05-21 09:00:00,Silo9,graintemperature,12.9,celsius
GrainTemp27,2024-05-21 09:00:00,Silo9,graintemperature,9.3,celsius
GrainTemp25,2024-05-21 10:00:00,Silo9,graintemperature,7.6,celsius
GrainTemp26,2024-05-21 10:00:00,Silo9,graintemperature,3.6,celsius
GrainTemp27,2024-05-21 10:00:00,Silo9,graintemperature,9.3,celsius
GrainTemp25,2024-05-21 11:00:00,Silo9,graintemperature,4.2,celsius
GrainTemp26,2024-05-21 11:00:00,Silo9,graintemperature,9.7,celsius
GrainTemp27,2024-05-21 11:00:00,Silo9,graintemperature,14.9,celsius
GrainTemp25,2024-05-21 12:00:00,Silo9,graintemperature,10.0,celsius
GrainTemp26,2024-05-21 12:00:00,Silo9,graintemperature,5.1,celsius
GrainTemp27,2024-05-21 12:00:00,Silo9,graintemperature,10.1,celsius
GrainTemp25,2024-05-21 13:00:00,Silo9,graintemperature,1.5,celsius
GrainTemp26,2024-05-21 13:00:00,Silo9,graintemperature,14.5,celsius
GrainTemp27,2024-05-21 13:00:00,Silo9,graintemperature,3.8,celsius
GrainTemp25,2024-05-21 14:00:00,Silo9,graintemperature,13.5,celsius
GrainTemp26,2024-05-21 14:00:00,Silo9,graintemperature,4.0,celsius
GrainTemp27,2024-05-21 14:00:00,Silo9,graintemperature,9.8,celsius
GrainTemp25,2024-05-21 15:00:00,Silo9,graintemperature,7.6,celsius
GrainTemp26,2024-05-21 15:00:00,Silo9,graintemperature,5.0,celsius
GrainTemp27,2024-05-21 15:00:00,Silo9,graintemperature,13.9,celsius
GrainTemp25,2024-05-21 16:00:00,Silo9,graintemperature,4.1,celsius
GrainTemp26,2024-05-21 16:00:00,Silo9,graintemperature,13.4,celsius
GrainTemp27,2024-05-21 16:00:00,Silo9,graintemperature,6.6,celsius
GrainTemp25,2024-05-21 17:00:00,Silo9,graintemperature,1.4,celsius
GrainTemp26,2024-05-21 17:00:00,Silo9,graintemperature,8.5,celsius
GrainTemp27,2024-05-21 17:00:00,Silo9,graintemperature,6.8,celsius
Temp9,2024-05-22 08:00:00,Silo9,temperature,12.3,celsius
Humd9,2024-05-22 08:00:00,Silo9,humidity,7.2,percentage
InTemp9,2024-05-22 08:00:00,Silo9,intemperature,21.3,celsius
Temp9,2024-05-22 14:00:00,Silo9,temperature,11.0,celsius
Humd9,2024-05-22 14:00:00,Silo9,humidity,10.1,percentage
InTemp9,2024-05-22 14:00:00,Silo9,intemperature,15.8,celsius
GrainTemp25,2024-05-22 08:00:00,Silo9,graintemperature,1.4,celsius
GrainTemp26,2024-05-22 08:00:00,Silo9,graintemperature,4.9,celsius
GrainTemp27,2024-05-22 08:00:00,Silo9,graintemperature,7.9,celsius
GrainTemp25,2024-05-22 09:00:00,Silo9,graintemperature,1.9,celsius
GrainTemp26,2024-05-22 09:00:00,Silo9,graintemperature,1.3,celsius
GrainTemp27,2024-05-22 09:00:00,Silo9,graintemperature,11.4,celsius
GrainTemp25,2024-05-22 10:00:00,Silo9,graintemperature,3.8,celsius
GrainTemp26,2024-05-22 10:00:00,Silo9,graintemperature,15.0,celsius
GrainTemp27,2024-05-22 10:00:00,Silo9,graintemperature,14.2,celsius
GrainTemp25,2024-05-22 11:00:00,Silo9,graintemperature,6.7,celsius
GrainTemp26,2024-05-22 11:00:00,Silo9,graintemperature,14.7,celsius
GrainTemp27,2024-05-22 11:00:00,Silo9,graintemperature,10.7,celsius
GrainTemp25,2024-05-22 12:00:00,Silo9,graintemperature,11.5,celsius
GrainTemp26,2024-05-22 12:00:00,Silo9,graintemperature,11.9,celsius
GrainTemp27,2024-05-22 12:00:00,Silo9,graintemperature,12.9,celsius
GrainTemp25,2024-05-22 13:00:00,Silo9,graintemperature,8.3,celsius
GrainTemp26,2024-05-22 13:00:00,Silo9,graintemperature,10.2,celsius
GrainTemp27,2024-05-22 13:00:00,Silo9,graintemperature,9.7,celsius
GrainTemp25,2024-05-22 14:00:00,Silo9,graintemperature,14.9,celsius
GrainTemp26,2024-05-22 14:00:00,Silo9,graintemperature,2.8,celsius
GrainTemp27,2024-05-22 14:00:00,Silo9,graintemperature,4.7,celsius
GrainTemp25,2024-05-22 15:00:00,Silo9,graintemperature,14.2,celsius
GrainTemp26,2024-05-22 15:00:00,Silo9,graintemperature,3.8,celsius
GrainTemp27,2024-05-22 15:00:00,Silo9,graintemperature,3.6,celsius
GrainTemp25,2024-05-22 16:00:00,Silo9,graintemperature,3.9,celsius
GrainTemp26,2024-05-22 16:00:00,Silo9,graintemperature,14.9,celsius
GrainTemp27,2024-05-22 16:00:00,Silo9,graintemperature,4.4,celsius
GrainTemp25,2024-05-22 17:00:00,Silo9,graintemperature,12.4,celsius
GrainTemp26,2024-05-22 17:00:00,Silo9,graintemperature,5.6,celsius
GrainTemp27,2024-05-22 17:00:00,Silo9,graintemperature,1.9,celsius
Temp9,2024-05-23 08:00:00,Silo9,temperature,10.2,celsius
Humd9,2024-05-23 08:00:00,Silo9,humidity,10.7,percentage
InTemp9,2024-05-23 08:00:00,Silo9,intemperature,14.6,celsius
Temp9,2024-05-23 14:00:00,Silo9,temperature,13.5,celsius
Humd9,2024-05-23 14:00:00,Silo9,humidity,8.6,percentage
InTemp9,2024-05-23 14:00:00,Silo9,intemperature,16.3,celsius
GrainTemp25,2024-05-23 08:00:00,Silo9,graintemperature,1.6,celsius
GrainTemp26,2024-05-23 08:00:00,Silo9,graintemperature,13.7,celsius
GrainTemp27,2024-05-23 08:00:00,Silo9,graintemperature,10.7,celsius
GrainTemp25,2024-05-23 09:00:00,Silo9,graintemperature,13.9,celsius
GrainTemp26,2024-05-23 09:00:00,Silo9,graintemperature,4.2,celsius
GrainTemp27,2024-05-23 09:00:00,Silo9,graintemperature,14.9,celsius
GrainTemp25,2024-05-23 10:00:00,Silo9,graintemperature,1.2,celsius
GrainTemp26,2024-05-23 10:00:00,Silo9,graintemperature,6.3,celsius
GrainTemp27,2024-05-23 10:00:00,Silo9,graintemperature,8.3,celsius
GrainTemp25,2024-05-23 11:00:00,Silo9,graintemperature,2.9,celsius
GrainTemp26,2024-05-23 11:00:00,Silo9,graintemperature,11.9,celsius
GrainTemp27,2024-05-23 11:00:00,Silo9,graintemperature,8.2,celsius
GrainTemp25,2024-05-23 12:00:00,Silo9,graintemperature,2.6,celsius
GrainTemp26,2024-05-23 12:00:00,Silo9,graintemperature,7.2,celsius
GrainTemp27,2024-05-23 12:00:00,Silo9,graintemperature,12.1,celsius
GrainTemp25,2024-05-23 13:00:00,Silo9,graintemperature,13.8,celsius
GrainTemp26,2024-05-23 13:00:00,Silo9,graintemperature,1.2,celsius
GrainTemp27,2024-05-23 13:00:00,Silo9,graintemperature,11.6,celsius
GrainTemp25,2024-05-23 14:00:00,Silo9,graintemperature,10.8,celsius
GrainTemp26,2024-05-23 14:00:00,Silo9,graintemperature,1.2,celsius
GrainTemp27,2024-05-23 14:00:00,Silo9,graintemperature,6.2,celsius
GrainTemp25,2024-05-23 15:00:00,Silo9,graintemperature,13.2,celsius
GrainTemp26,2024-05-23 15:00:00,Silo9,graintemperature,5.4,celsius
GrainTemp27,2024-05-23 15:00:00,Silo9,graintemperature,2.4,celsius
GrainTemp25,2024-05-23 16:00:00,Silo9,graintemperature,6.0,celsius
GrainTemp26,2024-05-23 16:00:00,Silo9,graintemperature,11.6,celsius
GrainTemp27,2024-05-23 16:00:00,Silo9,graintemperature,8.9,celsius
GrainTemp25,2024-05-23 17:00:00,Silo9,graintemperature,7.7,celsius
GrainTemp26,2024-05-23 17:00:00,Silo9,graintemperature,4.2,celsius
GrainTemp27,2024-05-23 17:00:00,Silo9,graintemperature,12.1,celsius
Temp9,2024-05-24 08:00:00,Silo9,temperature,21.8,celsius
Humd9,2024-05-24 08:00:00,Silo9,humidity,18.1,percentage
InTemp9,2024-05-24 08:00:00,Silo9,intemperature,8.8,celsius
Temp9,2024-05-24 14:00:00,Silo9,temperature,19.3,celsius
Humd9,2024-05-24 14:00:00,Silo9,humidity,33.7,percentage
InTemp9,2024-05-24 14:00:00,Silo9,intemperature,23.7,celsius
GrainTemp25,2024-05-24 08:00:00,Silo9,graintemperature,10.7,celsius
GrainTemp26,2024-05-24 08:00:00,Silo9,graintemperature,4.0,celsius
GrainTemp27,2024-05-24 08:00:00,Silo9,graintemperature,10.1,celsius
GrainTemp25,2024-05-24 09:00:00,Silo9,graintemperature,7.0,celsius
GrainTemp26,2024-05-24 09:00:00,Silo9,graintemperature,5.5,celsius
GrainTemp27,2024-05-24 09:00:00,Silo9,graintemperature,4.5,celsius
GrainTemp25,2024-05-24 10:00:00,Silo9,graintemperature,7.0,celsius
GrainTemp26,2024-05-24 10:00:00,Silo9,graintemperature,13.9,celsius
GrainTemp27,2024-05-24 10:00:00,Silo9,graintemperature,9.3,celsius
GrainTemp25,2024-05-24 11:00:00,Silo9,graintemperature,12.5,celsius
GrainTemp26,2024-05-24 11:00:00,Silo9,graintemperature,4.0,celsius
GrainTemp27,2024-05-24 11:00:00,Silo9,graintemperature,3.5,celsius
GrainTemp25,2024-05-24 12:00:00,Silo9,graintemperature,9.3,celsius
GrainTemp26,2024-05-24 12:00:00,Silo9,graintemperature,7.9,celsius
GrainTemp27,2024-05-24 12:00:00,Silo9,graintemperature,11.2,celsius
GrainTemp25,2024-05-24 13:00:00,Silo9,graintemperature,1.8,celsius
GrainTemp26,2024-05-24 13:00:00,Silo9,graintemperature,9.6,celsius
GrainTemp27,2024-05-24 13:00:00,Silo9,graintemperature,11.6,celsius
GrainTemp25,2024-05-24 14:00:00,Silo9,graintemperature,3.4,celsius
GrainTemp26,2024-05-24 14:00:00,Silo9,graintemperature,5.5,celsius
GrainTemp27,2024-05-24 14:00:00,Silo9,graintemperature,15.0,celsius
GrainTemp25,2024-05-24 15:00:00,Silo9,graintemperature,4.5,celsius
GrainTemp26,2024-05-24 15:00:00,Silo9,graintemperature,4.4,celsius
GrainTemp27,2024-05-24 15:00:00,Silo9,graintemperature,6.2,celsius
GrainTemp25,2024-05-24 16:00:00,Silo9,graintemperature,4.1,celsius
GrainTemp26,2024-05-24 16:00:00,Silo9,graintemperature,2.2,celsius
GrainTemp27,2024-05-24 16:00:00,Silo9,graintemperature,2.8,celsius
GrainTemp25,2024-05-24 17:00:00,Silo9,graintemperature,10.8,celsius
GrainTemp26,2024-05-24 17:00:00,Silo9,graintemperature,10.6,celsius
GrainTemp27,2024-05-24 17:00:00,Silo9,graintemperature,3.7,celsius
Temp9,2024-05-25 08:00:00,Silo9,temperature,21.7,celsius
Humd9,2024-05-25 08:00:00,Silo9,humidity,11.6,percentage
InTemp9,2024-05-25 08:00:00,Silo9,intemperature,10.9,celsius
Temp9,2024-05-25 14:00:00,Silo9,temperature,15.1,celsius
Humd9,2024-05-25 14:00:00,Silo9,humidity,34.2,percentage
InTemp9,2024-05-25 14:00:00,Silo9,intemperature,15.9,celsius
GrainTemp25,2024-05-25 08:00:00,Silo9,graintemperature,14.9,celsius
GrainTemp26,2024-05-25 08:00:00,Silo9,graintemperature,2.0,celsius
GrainTemp27,2024-05-25 08:00:00,Silo9,graintemperature,6.7,celsius
GrainTemp25,2024-05-25 09:00:00,Silo9,graintemperature,9.5,celsius
GrainTemp26,2024-05-25 09:00:00,Silo9,graintemperature,9.8,celsius
GrainTemp27,2024-05-25 09:00:00,Silo9,graintemperature,3.5,celsius
GrainTemp25,2024-05-25 10:00:00,Silo9,graintemperature,12.2,celsius
GrainTemp26,2024-05-25 10:00:00,Silo9,graintemperature,5.5,celsius
GrainTemp27,2024-05-25 10:00:00,Silo9,graintemperature,10.3,celsius
GrainTemp25,2024-05-25 11:00:00,Silo9,graintemperature,11.4,celsius
GrainTemp26,2024-05-25 11:00:00,Silo9,graintemperature,13.0,celsius
GrainTemp27,2024-05-25 11:00:00,Silo9,graintemperature,9.7,celsius
GrainTemp25,2024-05-25 12:00:00,Silo9,graintemperature,2.1,celsius
GrainTemp26,2024-05-25 12:00:00,Silo9,graintemperature,11.7,celsius
GrainTemp27,2024-05-25 12:00:00,Silo9,graintemperature,10.3,celsius
GrainTemp25,2024-05-25 13:00:00,Silo9,graintemperature,7.4,celsius
GrainTemp26,2024-05-25 13:00:00,Silo9,graintemperature,11.6,celsius
GrainTemp27,2024-05-25 13:00:00,Silo9,graintemperature,8.1,celsius
GrainTemp25,2024-05-25 14:00:00,Silo9,graintemperature,3.9,celsius
GrainTemp26,2024-05-25 14:00:00,Silo9,graintemperature,5.9,celsius
GrainTemp27,2024-05-25 14:00:00,Silo9,graintemperature,12.3,celsius
GrainTemp25,2024-05-25 15:00:00,Silo9,graintemperature,6.0,celsius
GrainTemp26,2024-05-25 15:00:00,Silo9,graintemperature,12.4,celsius
GrainTemp27,2024-05-25 15:00:00,Silo9,graintemperature,6.7,celsius
GrainTemp25,2024-05-25 16:00:00,Silo9,graintemperature,7.4,celsius
GrainTemp26,2024-05-25 16:00:00,Silo9,graintemperature,12.5,celsius
GrainTemp27,2024-05-25 16:00:00,Silo9,graintemperature,9.2,celsius
GrainTemp25,2024-05-25 17:00:00,Silo9,graintemperature,8.0,celsius
GrainTemp26,2024-05-25 17:00:00,Silo9,graintemperature,4.7,celsius
GrainTemp27,2024-05-25 17:00:00,Silo9,graintemperature,8.8,celsius
Temp9,2024-05-26 08:00:00,Silo9,temperature,10.4,celsius
Humd9,2024-05-26 08:00:00,Silo9,humidity,20.9,percentage
InTemp9,2024-05-26 08:00:00,Silo9,intemperature,7.1,celsius
Temp9,2024-05-26 14:00:00,Silo9,temperature,12.4,celsius
Humd9,2024-05-26 14:00:00,Silo9,humidity,13.9,percentage
InTemp9,2024-05-26 14:00:00,Silo9,intemperature,12.0,celsius
GrainTemp25,2024-05-26 08:00:00,Silo9,graintemperature,13.4,celsius
GrainTemp26,2024-05-26 08:00:00,Silo9,graintemperature,10.9,celsius
GrainTemp27,2024-05-26 08:00:00,Silo9,graintemperature,2.1,celsius
GrainTemp25,2024-05-26 09:00:00,Silo9,graintemperature,9.2,celsius
GrainTemp26,2024-05-26 09:00:00,Silo9,graintemperature,7.1,celsius
GrainTemp27,2024-05-26 09:00:00,Silo9,graintemperature,2.5,celsius
GrainTemp25,2024-05-26 10:00:00,Silo9,graintemperature,7.6,celsius
GrainTemp26,2024-05-26 10:00:00,Silo9,graintemperature,5.2,celsius
GrainTemp27,2024-05-26 10:00:00,Silo9,graintemperature,9.1,celsius
GrainTemp25,2024-05-26 11:00:00,Silo9,graintemperature,5.4,celsius
GrainTemp26,2024-05-26 11:00:00,Silo9,graintemperature,11.1,celsius
GrainTemp27,2024-05-26 11:00:00,Silo9,graintemperature,3.2,celsius
GrainTemp25,2024-05-26 12:00:00,Silo9,graintemperature,12.7,celsius
GrainTemp26,2024-05-26 12:00:00,Silo9,graintemperature,11.3,celsius
GrainTemp27,2024-05-26 12:00:00,Silo9,graintemperature,14.4,celsius
GrainTemp25,2024-05-26 13:00:00,Silo9,graintemperature,13.6,celsius
GrainTemp26,2024-05-26 13:00:00,Silo9,graintemperature,10.1,celsius
GrainTemp27,2024-05-26 13:00:00,Silo9,graintemperature,9.2,celsius
GrainTemp25,2024-05-26 14:00:00,Silo9,graintemperature,3.6,celsius
GrainTemp26,2024-05-26 14:00:00,Silo9,graintemperature,14.2,celsius
GrainTemp27,2024-05-26 14:00:00,Silo9,graintemperature,14.7,celsius
GrainTemp25,2024-05-26 15:00:00,Silo9,graintemperature,8.0,celsius
GrainTemp26,2024-05-26 15:00:00,Silo9,graintemperature,13.2,celsius
GrainTemp27,2024-05-26 15:00:00,Silo9,graintemperature,8.8,celsius
GrainTemp25,2024-05-26 16:00:00,Silo9,graintemperature,8.7,celsius
GrainTemp26,2024-05-26 16:00:00,Silo9,graintemperature,5.0,celsius
GrainTemp27,2024-05-26 16:00:00,Silo9,graintemperature,9.8,celsius
GrainTemp25,2024-05-26 17:00:00,Silo9,graintemperature,13.8,celsius
GrainTemp26,2024-05-26 17:00:00,Silo9,graintemperature,9.7,celsius
GrainTemp27,2024-05-26 17:00:00,Silo9,graintemperature,12.9,celsius
Temp9,2024-05-27 08:00:00,Silo9,temperature,10.5,celsius
Humd9,2024-05-27 08:00:00,Silo9,humidity,33.8,percentage
InTemp9,2024-05-27 08:00:00,Silo9,intemperature,6.2,celsius
Temp9,2024-05-27 14:00:00,Silo9,temperature,24.8,celsius
Humd9,2024-05-27 14:00:00,Silo9,humidity,9.0,percentage
InTemp9,2024-05-27 14:00:00,Silo9,intemperature,21.7,celsius
GrainTemp25,2024-05-27 08:00:00,Silo9,graintemperature,9.3,celsius
GrainTemp26,2024-05-27 08:00:00,Silo9,graintemperature,10.0,celsius
GrainTemp27,2024-05-27 08:00:00,Silo9,graintemperature,5.8,celsius
GrainTemp25,2024-05-27 09:00:00,Silo9,graintemperature,6.3,celsius
GrainTemp26,2024-05-27 09:00:00,Silo9,graintemperature,7.5,celsius
GrainTemp27,2024-05-27 09:00:00,Silo9,graintemperature,6.0,celsius
GrainTemp25,2024-05-27 10:00:00,Silo9,graintemperature,6.2,celsius
GrainTemp26,2024-05-27 10:00:00,Silo9,graintemperature,4.5,celsius
GrainTemp27,2024-05-27 10:00:00,Silo9,graintemperature,5.1,celsius
GrainTemp25,2024-05-27 11:00:00,Silo9,graintemperature,9.3,celsius
GrainTemp26,2024-05-27 11:00:00,Silo9,graintemperature,13.1,celsius
GrainTemp27,2024-05-27 11:00:00,Silo9,graintemperature,13.6,celsius
GrainTemp25,2024-05-27 12:00:00,Silo9,graintemperature,10.5,celsius
GrainTemp26,2024-05-27 12:00:00,Silo9,graintemperature,2.9,celsius
GrainTemp27,2024-05-27 12:00:00,Silo9,graintemperature,1.9,celsius
GrainTemp25,2024-05-27 13:00:00,Silo9,graintemperature,6.7,celsius
GrainTemp26,2024-05-27 13:00:00,Silo9,graintemperature,4.0,celsius
GrainTemp27,2024-05-27 13:00:00,Silo9,graintemperature,12.4,celsius
GrainTemp25,2024-05-27 14:00:00,Silo9,graintemperature,2.8,celsius
GrainTemp26,2024-05-27 14:00:00,Silo9,graintemperature,1.0,celsius
GrainTemp27,2024-05-27 14:00:00,Silo9,graintemperature,9.1,celsius
GrainTemp25,2024-05-27 15:00:00,Silo9,graintemperature,7.6,celsius
GrainTemp26,2024-05-27 15:00:00,Silo9,graintemperature,9.8,celsius
GrainTemp27,2024-05-27 15:00:00,Silo9,graintemperature,6.1,celsius
GrainTemp25,2024-05-27 16:00:00,Silo9,graintemperature,13.7,celsius
GrainTemp26,2024-05-27 16:00:00,Silo9,graintemperature,8.5,celsius
GrainTemp27,2024-05-27 16:00:00,Silo9,graintemperature,12.3,celsius
GrainTemp25,2024-05-27 17:00:00,Silo9,graintemperature,13.1,celsius
GrainTemp26,2024-05-27 17:00:00,Silo9,graintemperature,6.1,celsius
GrainTemp27,2024-05-27 17:00:00,Silo9,graintemperature,13.5,celsius
Temp9,2024-05-28 08:00:00,Silo9,temperature,24.3,celsius
Humd9,2024-05-28 08:00:00,Silo9,humidity,27.4,percentage
InTemp9,2024-05-28 08:00:00,Silo9,intemperature,7.7,celsius
Temp9,2024-05-28 14:00:00,Silo9,temperature,21.5,celsius
Humd9,2024-05-28 14:00:00,Silo9,humidity,24.4,percentage
InTemp9,2024-05-28 14:00:00,Silo9,intemperature,12.8,celsius
GrainTemp25,2024-05-28 08:00:00,Silo9,graintemperature,14.5,celsius
GrainTemp26,2024-05-28 08:00:00,Silo9,graintemperature,8.3,celsius
GrainTemp27,2024-05-28 08:00:00,Silo9,graintemperature,4.2,celsius
GrainTemp25,2024-05-28 09:00:00,Silo9,graintemperature,2.6,celsius
GrainTemp26,2024-05-28 09:00:00,Silo9,graintemperature,3.2,celsius
GrainTemp27,2024-05-28 09:00:00,Silo9,graintemperature,11.5,celsius
GrainTemp25,2024-05-28 10:00:00,Silo9,graintemperature,7.3,celsius
GrainTemp26,2024-05-28 10:00:00,Silo9,graintemperature,7.6,celsius
GrainTemp27,2024-05-28 10:00:00,Silo9,graintemperature,5.8,celsius
GrainTemp25,2024-05-28 11:00:00,Silo9,graintemperature,14.9,celsius
GrainTemp26,2024-05-28 11:00:00,Silo9,graintemperature,2.6,celsius
GrainTemp27,2024-05-28 11:00:00,Silo9,graintemperature,2.3,celsius
GrainTemp25,2024-05-28 12:00:00,Silo9,graintemperature,14.3,celsius
GrainTemp26,2024-05-28 12:00:00,Silo9,graintemperature,12.8,celsius
GrainTemp27,2024-05-28 12:00:00,Silo9,graintemperature,8.2,celsius
GrainTemp25,2024-05-28 13:00:00,Silo9,graintemperature,8.7,celsius
GrainTemp26,2024-05-28 13:00:00,Silo9,graintemperature,9.3,celsius
GrainTemp27,2024-05-28 13:00:00,Silo9,graintemperature,7.3,celsius
GrainTemp25,2024-05-28 14:00:00,Silo9,graintemperature,12.5,celsius
GrainTemp26,2024-05-28 14:00:00,Silo9,graintemperature,5.2,celsius
GrainTemp27,2024-05-28 14:00:00,Silo9,graintemperature,3.2,celsius
GrainTemp25,2024-05-28 15:00:00,Silo9,graintemperature,3.6,celsius
GrainTemp26,2024-05-28 15:00:00,Silo9,graintemperature,4.5,celsius
GrainTemp27,2024-05-28 15:00:00,Silo9,graintemperature,13.4,celsius
GrainTemp25,2024-05-28 16:00:00,Silo9,graintemperature,2.0,celsius
GrainTemp26,2024-05-28 16:00:00,Silo9,graintemperature,13.3,celsius
GrainTemp27,2024-05-28 16:00:00,Silo9,graintemperature,14.5,celsius
GrainTemp25,2024-05-28 17:00:00,Silo9,graintemperature,12.9,celsius
GrainTemp26,2024-05-28 17:00:00,Silo9,graintemperature,8.5,celsius
GrainTemp27,2024-05-28 17:00:00,Silo9,graintemperature,2.1,celsius
Temp9,2024-05-29 08:00:00,Silo9,temperature,11.7,celsius
Humd9,2024-05-29 08:00:00,Silo9,humidity,21.5,percentage
InTemp9,2024-05-29 08:00:00,Silo9,intemperature,6.4,celsius
Temp9,2024-05-29 14:00:00,Silo9,temperature,18.9,celsius
Humd9,2024-05-29 14:00:00,Silo9,humidity,14.6,percentage
InTemp9,2024-05-29 14:00:00,Silo9,intemperature,6.9,celsius
GrainTemp25,2024-05-29 08:00:00,Silo9,graintemperature,14.4,celsius
GrainTemp26,2024-05-29 08:00:00,Silo9,graintemperature,1.9,celsius
GrainTemp27,2024-05-29 08:00:00,Silo9,graintemperature,1.7,celsius
GrainTemp25,2024-05-29 09:00:00,Silo9,graintemperature,14.6,celsius
GrainTemp26,2024-05-29 09:00:00,Silo9,graintemperature,9.8,celsius
GrainTemp27,2024-05-29 09:00:00,Silo9,graintemperature,4.0,celsius
GrainTemp25,2024-05-29 10:00:00,Silo9,graintemperature,3.9,celsius
GrainTemp26,2024-05-29 10:00:00,Silo9,graintemperature,13.0,celsius
GrainTemp27,2024-05-29 10:00:00,Silo9,graintemperature,10.5,celsius
GrainTemp25,2024-05-29 11:00:00,Silo9,graintemperature,5.9,celsius
GrainTemp26,2024-05-29 11:00:00,Silo9,graintemperature,7.3,celsius
GrainTemp27,2024-05-29 11:00:00,Silo9,graintemperature,13.5,celsius
GrainTemp25,2024-05-29 12:00:00,Silo9,graintemperature,8.7,celsius
GrainTemp26,2024-05-29 12:00:00,Silo9,graintemperature,3.9,celsius
GrainTemp27,2024-05-29 12:00:00,Silo9,graintemperature,12.7,celsius
GrainTemp25,2024-05-29 13:00:00,Silo9,graintemperature,12.5,celsius
GrainTemp26,2024-05-29 13:00:00,Silo9,graintemperature,14.7,celsius
GrainTemp27,2024-05-29 13:00:00,Silo9,graintemperature,9.2,celsius
GrainTemp25,2024-05-29 14:00:00,Silo9,graintemperature,6.7,celsius
GrainTemp26,2024-05-29 14:00:00,Silo9,graintemperature,9.6,celsius
GrainTemp27,2024-05-29 14:00:00,Silo9,graintemperature,3.6,celsius
