Event_id,Object_id,E2O_qualifier
weigh_empty_trucktr19,tr19,Empty truck weighed
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
assign_trs_Pcp3,tr15,Pickup plan trucks assignment
fail_weightr29,tr29,Truck failed to be weighed
weigh_empty_trucktr38,tr38,Empty truck weighed
assign_trs_Pcp4,tr8,Pickup plan trucks assignment
check_abnormalitytr49,tr49,truck exmained for empty weight abnormality
trs_entrytr45,tr45,Entry evaluation for truck
check_abnormalitytr38,tr38,truck exmained for empty weight abnormality
weigh_empty_trucktr45,tr45,Empty truck weighed
arrive_at_Silo8,Silo8,Silo for truck load
arrive_at_Silo16,Silo16,Silo for truck load
check_abnormalitytr19,tr19,truck exmained for empty weight abnormality
assign_trs_Pcp2,tr28,Pickup plan trucks assignment
load_trucktr7,tr7,cargo load for truck
trs_entrytr50,tr50,Entry evaluation for truck
weigh_loaded_trucktr48,tr48,Truck weighed
weigh_empty_trucktr50,tr50,Empty truck weighed
arrive_at_Silo11,Silo11,Silo for truck load
assign_trs_Pcp2,tr29,Pickup plan trucks assignment
check_abnormalitytr50,tr50,truck exmained for empty weight abnormality
determine_continuanceSilo11,Silo11,silo evaluated for pickup continuance
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
input_tally_sheettr48,tr48,Tally Sheet for pickup plan
print_w_tickettr48,tr48,Printed weighing ticket for pickup plan
load_trucktr40,tr40,cargo load for truck
check_abnormalitytr45,tr45,truck exmained for empty weight abnormality
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
trs_entrytr39,tr39,Entry evaluation for truck
fail_weightr6,tr6,Truck failed to be weighed
trs_entrytr4,tr4,Entry evaluation for truck
fail_weightr49,tr49,Truck failed to be weighed
assign_trs_Pcp4,tr13,Pickup plan trucks assignment
weigh_empty_trucktr4,tr4,Empty truck weighed
assign_trs_Pcp3,tr3,Pickup plan trucks assignment
weigh_empty_trucktr39,tr39,Empty truck weighed
fail_weightr38,tr38,Truck failed to be weighed
check_abnormalitytr39,tr39,truck exmained for empty weight abnormality
check_abnormalitytr4,tr4,truck exmained for empty weight abnormality
assign_trs_Pcp5,tr1,Pickup plan trucks assignment
fail_weightr19,tr19,Truck failed to be weighed
load_trucktr5,tr5,cargo load for truck
load_trucktr21,tr21,cargo load for truck
eval_trs_exittr48_Pcp5,tr48,Exit evaluation for truck
weigh_loaded_trucktr37,tr37,Truck weighed
assign_trs_Pcp3,tr43,Pickup plan trucks assignment
fail_weightr4,tr4,Truck failed to be weighed
fail_weightr39,tr39,Truck failed to be weighed
trs_entrytr23,tr23,Entry evaluation for truck
weigh_loaded_trucktr26,tr26,Truck weighed
fail_weightr50,tr50,Truck failed to be weighed
weigh_empty_trucktr23,tr23,Empty truck weighed
trs_entrytr16,tr16,Entry evaluation for truck
check_abnormalitytr23,tr23,truck exmained for empty weight abnormality
weigh_empty_trucktr16,tr16,Empty truck weighed
check_abnormalitytr16,tr16,truck exmained for empty weight abnormality
print_w_tickettr37,tr37,Printed weighing ticket for pickup plan
input_tally_sheettr37,tr37,Tally Sheet for pickup plan
trs_entrytr35,tr35,Entry evaluation for truck
arrive_at_Silo6,Silo6,Silo for truck load
assign_trs_Pcp7,tr20,Pickup plan trucks assignment
assign_trs_Pcp2,tr6,Pickup plan trucks assignment
input_tally_sheettr26,tr26,Tally Sheet for pickup plan
print_w_tickettr26,tr26,Printed weighing ticket for pickup plan
assign_trs_Pcp1,tr38,Pickup plan trucks assignment
assign_trs_Pcp3,tr11,Pickup plan trucks assignment
weigh_loaded_trucktr47,tr47,Truck weighed
trs_entrytr44,tr44,Entry evaluation for truck
weigh_empty_trucktr35,tr35,Empty truck weighed
assign_trs_Pcp3,tr50,Pickup plan trucks assignment
weigh_empty_trucktr44,tr44,Empty truck weighed
eval_trs_exittr37_Pcp8,tr37,Exit evaluation for truck
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
arrive_at_Silo10,Silo10,Silo for truck load
input_tally_sheettr47,tr47,Tally Sheet for pickup plan
print_w_tickettr47,tr47,Printed weighing ticket for pickup plan
eval_trs_exittr26_Pcp3,tr26,Exit evaluation for truck
assign_trs_Pcp2,tr49,Pickup plan trucks assignment
assign_trs_Pcp1,tr19,Pickup plan trucks assignment
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
trs_entrytr32,tr32,Entry evaluation for truck
load_trucktr23,tr23,cargo load for truck
trs_entrytr13,tr13,Entry evaluation for truck
eval_trs_exittr47_Pcp5,tr47,Exit evaluation for truck
check_abnormalitytr44,tr44,truck exmained for empty weight abnormality
fail_weightr16,tr16,Truck failed to be weighed
assign_trs_Pcp7,tr48,Pickup plan trucks assignment
trs_entrytr42,tr42,Entry evaluation for truck
load_trucktr45,tr45,cargo load for truck
check_abnormalitytr35,tr35,truck exmained for empty weight abnormality
assign_trs_Pcp1,tr4,Pickup plan trucks assignment
weigh_loaded_trucktr31,tr31,Truck weighed
trs_entrytr9,tr9,Entry evaluation for truck
weigh_empty_trucktr9,tr9,Empty truck weighed
trs_entrytr2,tr2,Entry evaluation for truck
weigh_empty_trucktr13,tr13,Empty truck weighed
weigh_empty_trucktr32,tr32,Empty truck weighed
weigh_empty_trucktr42,tr42,Empty truck weighed
check_abnormalitytr42,tr42,truck exmained for empty weight abnormality
check_abnormalitytr13,tr13,truck exmained for empty weight abnormality
check_abnormalitytr32,tr32,truck exmained for empty weight abnormality
check_abnormalitytr9,tr9,truck exmained for empty weight abnormality
print_w_tickettr31,tr31,Printed weighing ticket for pickup plan
input_tally_sheettr31,tr31,Tally Sheet for pickup plan
weigh_empty_trucktr2,tr2,Empty truck weighed
check_abnormalitytr2,tr2,truck exmained for empty weight abnormality
fail_weightr42,tr42,Truck failed to be weighed
trs_entrytr12,tr12,Entry evaluation for truck
eval_trs_exittr31_Pcp4,tr31,Exit evaluation for truck
weigh_empty_trucktr12,tr12,Empty truck weighed
fail_weightr9,tr9,Truck failed to be weighed
arrive_at_Silo16,Silo16,Silo for truck load
assign_trs_Pcp5,tr39,Pickup plan trucks assignment
trs_entrytr29,tr29,Entry evaluation for truck
assign_trs_Pcp3,tr37,Pickup plan trucks assignment
check_abnormalitytr12,tr12,truck exmained for empty weight abnormality
arrive_at_Silo6,Silo6,Silo for truck load
weigh_loaded_trucktr18,tr18,Truck weighed
weigh_loaded_trucktr46,tr46,Truck weighed
weigh_empty_trucktr29,tr29,Empty truck weighed
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
fail_weightr2,tr2,Truck failed to be weighed
trs_entrytr10,tr10,Entry evaluation for truck
assign_trs_Pcp1,tr47,Pickup plan trucks assignment
print_w_tickettr46,tr46,Printed weighing ticket for pickup plan
input_tally_sheettr46,tr46,Tally Sheet for pickup plan
assign_trs_Pcp2,tr26,Pickup plan trucks assignment
eval_trs_exittr46_Pcp4,tr46,Exit evaluation for truck
fail_weightr32,tr32,Truck failed to be weighed
assign_trs_Pcp7,tr16,Pickup plan trucks assignment
fail_weightr13,tr13,Truck failed to be weighed
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
load_trucktr44,tr44,cargo load for truck
weigh_empty_trucktr10,tr10,Empty truck weighed
trs_entrytr11,tr11,Entry evaluation for truck
weigh_empty_trucktr11,tr11,Empty truck weighed
check_abnormalitytr29,tr29,truck exmained for empty weight abnormality
check_abnormalitytr10,tr10,truck exmained for empty weight abnormality
trs_entrytr36,tr36,Entry evaluation for truck
load_trucktr35,tr35,cargo load for truck
input_tally_sheettr18,tr18,Tally Sheet for pickup plan
print_w_tickettr18,tr18,Printed weighing ticket for pickup plan
assign_trs_Pcp1,tr31,Pickup plan trucks assignment
assign_trs_Pcp8,tr42,Pickup plan trucks assignment
trs_entrytr8,tr8,Entry evaluation for truck
eval_trs_exittr18_Pcp5,tr18,Exit evaluation for truck
weigh_empty_trucktr8,tr8,Empty truck weighed
weigh_loaded_trucktr40,tr40,Truck weighed
assign_trs_Pcp8,tr13,Pickup plan trucks assignment
arrive_at_Silo6,Silo6,Silo for truck load
weigh_empty_trucktr36,tr36,Empty truck weighed
check_abnormalitytr11,tr11,truck exmained for empty weight abnormality
trs_entrytr34,tr34,Entry evaluation for truck
fail_weightr10,tr10,Truck failed to be weighed
assign_trs_Pcp8,tr9,Pickup plan trucks assignment
trs_entrytr50,tr50,Entry evaluation for truck
weigh_loaded_trucktr27,tr27,Truck weighed
trs_entrytr38,tr38,Entry evaluation for truck
arrive_at_Silo6,Silo6,Silo for truck load
weigh_empty_trucktr34,tr34,Empty truck weighed
weigh_empty_trucktr38,tr38,Empty truck weighed
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
check_abnormalitytr38,tr38,truck exmained for empty weight abnormality
weigh_loaded_trucktr41,tr41,Truck weighed
check_abnormalitytr34,tr34,truck exmained for empty weight abnormality
weigh_empty_trucktr50,tr50,Empty truck weighed
check_abnormalitytr8,tr8,truck exmained for empty weight abnormality
load_trucktr29,tr29,cargo load for truck
check_abnormalitytr50,tr50,truck exmained for empty weight abnormality
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
print_w_tickettr40,tr40,Printed weighing ticket for pickup plan
input_tally_sheettr40,tr40,Tally Sheet for pickup plan
check_abnormalitytr36,tr36,truck exmained for empty weight abnormality
trs_entrytr1,tr1,Entry evaluation for truck
eval_trs_exittr40_Pcp10,tr40,Exit evaluation for truck
assign_trs_Pcp2,tr46,Pickup plan trucks assignment
trs_entrytr15,tr15,Entry evaluation for truck
weigh_empty_trucktr1,tr1,Empty truck weighed
check_abnormalitytr1,tr1,truck exmained for empty weight abnormality
arrive_at_Silo6,Silo6,Silo for truck load
weigh_empty_trucktr15,tr15,Empty truck weighed
check_abnormalitytr15,tr15,truck exmained for empty weight abnormality
weigh_loaded_trucktr5,tr5,Truck weighed
fail_weightr38,tr38,Truck failed to be weighed
weigh_loaded_trucktr30,tr30,Truck weighed
assign_trs_Pcp1,tr32,Pickup plan trucks assignment
assign_trs_Pcp8,tr10,Pickup plan trucks assignment
arrive_at_Silo18,Silo18,Silo for truck load
assign_trs_Pcp3,tr2,Pickup plan trucks assignment
load_trucktr12,tr12,cargo load for truck
weigh_loaded_trucktr24,tr24,Truck weighed
print_w_tickettr27,tr27,Printed weighing ticket for pickup plan
input_tally_sheettr27,tr27,Tally Sheet for pickup plan
determine_continuanceSilo18,Silo18,silo evaluated for pickup continuance
fail_weightr8,tr8,Truck failed to be weighed
eval_trs_exittr27_Pcp1,tr27,Exit evaluation for truck
load_trucktr11,tr11,cargo load for truck
fail_weightr1,tr1,Truck failed to be weighed
trs_entrytr49,tr49,Entry evaluation for truck
input_tally_sheettr24,tr24,Tally Sheet for pickup plan
print_w_tickettr24,tr24,Printed weighing ticket for pickup plan
weigh_empty_trucktr49,tr49,Empty truck weighed
trs_entrytr22,tr22,Entry evaluation for truck
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
fail_weightr50,tr50,Truck failed to be weighed
weigh_empty_trucktr22,tr22,Empty truck weighed
trs_entrytr19,tr19,Entry evaluation for truck
load_trucktr36,tr36,cargo load for truck
print_w_tickettr41,tr41,Printed weighing ticket for pickup plan
input_tally_sheettr41,tr41,Tally Sheet for pickup plan
assign_trs_Pcp8,tr18,Pickup plan trucks assignment
assign_trs_Pcp4,tr40,Pickup plan trucks assignment
eval_trs_exittr41_Pcp10,tr41,Exit evaluation for truck
trs_entrytr39,tr39,Entry evaluation for truck
fail_weightr15,tr15,Truck failed to be weighed
weigh_empty_trucktr39,tr39,Empty truck weighed
arrive_at_Silo16,Silo16,Silo for truck load
check_abnormalitytr22,tr22,truck exmained for empty weight abnormality
check_abnormalitytr39,tr39,truck exmained for empty weight abnormality
weigh_empty_trucktr19,tr19,Empty truck weighed
input_tally_sheettr30,tr30,Tally Sheet for pickup plan
print_w_tickettr30,tr30,Printed weighing ticket for pickup plan
eval_trs_exittr24_Pcp8,tr24,Exit evaluation for truck
input_tally_sheettr5,tr5,Tally Sheet for pickup plan
print_w_tickettr5,tr5,Printed weighing ticket for pickup plan
check_abnormalitytr49,tr49,truck exmained for empty weight abnormality
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
assign_trs_Pcp4,tr27,Pickup plan trucks assignment
check_abnormalitytr19,tr19,truck exmained for empty weight abnormality
assign_trs_Pcp2,tr8,Pickup plan trucks assignment
weigh_loaded_trucktr17,tr17,Truck weighed
load_trucktr34,tr34,cargo load for truck
eval_trs_exittr30_Pcp10,tr30,Exit evaluation for truck
fail_weightr49,tr49,Truck failed to be weighed
eval_trs_exittr5_Pcp1,tr5,Exit evaluation for truck
trs_entrytr26,tr26,Entry evaluation for truck
trs_entrytr4,tr4,Entry evaluation for truck
fail_weightr39,tr39,Truck failed to be weighed
weigh_loaded_trucktr21,tr21,Truck weighed
fail_weightr22,tr22,Truck failed to be weighed
weigh_empty_trucktr4,tr4,Empty truck weighed
fail_weightr19,tr19,Truck failed to be weighed
weigh_empty_trucktr26,tr26,Empty truck weighed
check_abnormalitytr26,tr26,truck exmained for empty weight abnormality
assign_trs_Pcp1,tr1,Pickup plan trucks assignment
trs_entrytr10,tr10,Entry evaluation for truck
weigh_empty_trucktr10,tr10,Empty truck weighed
check_abnormalitytr4,tr4,truck exmained for empty weight abnormality
trs_entrytr3,tr3,Entry evaluation for truck
check_abnormalitytr10,tr10,truck exmained for empty weight abnormality
trs_entrytr37,tr37,Entry evaluation for truck
assign_trs_Pcp5,tr49,Pickup plan trucks assignment
input_tally_sheettr21,tr21,Tally Sheet for pickup plan
print_w_tickettr21,tr21,Printed weighing ticket for pickup plan
assign_trs_Pcp1,tr15,Pickup plan trucks assignment
eval_trs_exittr21_Pcp7,tr21,Exit evaluation for truck
trs_entrytr43,tr43,Entry evaluation for truck
weigh_empty_trucktr37,tr37,Empty truck weighed
assign_trs_Pcp8,tr39,Pickup plan trucks assignment
assign_trs_Pcp8,tr22,Pickup plan trucks assignment
assign_trs_Pcp4,tr30,Pickup plan trucks assignment
weigh_loaded_trucktr35,tr35,Truck weighed
weigh_empty_trucktr43,tr43,Empty truck weighed
check_abnormalitytr37,tr37,truck exmained for empty weight abnormality
assign_trs_Pcp5,tr41,Pickup plan trucks assignment
weigh_loaded_trucktr33,tr33,Truck weighed
assign_trs_Pcp5,tr38,Pickup plan trucks assignment
check_abnormalitytr43,tr43,truck exmained for empty weight abnormality
trs_entrytr48,tr48,Entry evaluation for truck
assign_trs_Pcp7,tr50,Pickup plan trucks assignment
print_w_tickettr35,tr35,Printed weighing ticket for pickup plan
input_tally_sheettr35,tr35,Tally Sheet for pickup plan
fail_weightr26,tr26,Truck failed to be weighed
weigh_empty_trucktr48,tr48,Empty truck weighed
check_abnormalitytr48,tr48,truck exmained for empty weight abnormality
eval_trs_exittr35_Pcp2,tr35,Exit evaluation for truck
weigh_empty_trucktr3,tr3,Empty truck weighed
trs_entrytr20,tr20,Entry evaluation for truck
fail_weightr4,tr4,Truck failed to be weighed
trs_entrytr28,tr28,Entry evaluation for truck
check_abnormalitytr3,tr3,truck exmained for empty weight abnormality
trs_entrytr6,tr6,Entry evaluation for truck
assign_trs_Pcp8,tr19,Pickup plan trucks assignment
weigh_empty_trucktr6,tr6,Empty truck weighed
weigh_empty_trucktr20,tr20,Empty truck weighed
trs_entrytr16,tr16,Entry evaluation for truck
weigh_empty_trucktr28,tr28,Empty truck weighed
fail_weightr37,tr37,Truck failed to be weighed
check_abnormalitytr20,tr20,truck exmained for empty weight abnormality
input_tally_sheettr33,tr33,Tally Sheet for pickup plan
print_w_tickettr33,tr33,Printed weighing ticket for pickup plan
weigh_empty_trucktr16,tr16,Empty truck weighed
fail_weightr3,tr3,Truck failed to be weighed
trs_entrytr18,tr18,Entry evaluation for truck
assign_trs_Pcp8,tr5,Pickup plan trucks assignment
arrive_at_Silo17,Silo17,Silo for truck load
eval_trs_exittr33_Pcp8,tr33,Exit evaluation for truck
check_abnormalitytr6,tr6,truck exmained for empty weight abnormality
check_abnormalitytr16,tr16,truck exmained for empty weight abnormality
arrive_at_Silo18,Silo18,Silo for truck load
assign_trs_Pcp4,tr24,Pickup plan trucks assignment
weigh_loaded_trucktr44,tr44,Truck weighed
assign_trs_Pcp1,tr21,Pickup plan trucks assignment
fail_weightr48,tr48,Truck failed to be weighed
assign_trs_Pcp7,tr4,Pickup plan trucks assignment
trs_entrytr47,tr47,Entry evaluation for truck
determine_continuanceSilo18,Silo18,silo evaluated for pickup continuance
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
check_abnormalitytr28,tr28,truck exmained for empty weight abnormality
weigh_empty_trucktr18,tr18,Empty truck weighed
trs_entrytr42,tr42,Entry evaluation for truck
load_trucktr43,tr43,cargo load for truck
weigh_empty_trucktr42,tr42,Empty truck weighed
load_trucktr10,tr10,cargo load for truck
fail_weightr20,tr20,Truck failed to be weighed
check_abnormalitytr42,tr42,truck exmained for empty weight abnormality
fail_weightr6,tr6,Truck failed to be weighed
input_tally_sheettr44,tr44,Tally Sheet for pickup plan
