Object_id,Timestamp,Ocel_changed_field,RFID tag,PickupPlanID,CargoID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight,Is_normal
tr22,2024-05-23 11:01:30,Truck Status,,,,,,,Occupied,,
tr22,2024-05-23 11:01:30,Pickup Plan ID,,Pcp4,,,,,,,
tr22,2024-05-23 11:01:30,Scheduled Pickup Weight,,,,,,9570.8,,,
tr22,2024-05-23 11:01:30,Cargo ID,,,Cr7,,,,,,
tr17,2024-05-23 11:09:13,Truck Weight,,,,,,,,11277.5,
tr43,2024-05-23 11:14:56,Truck Weight,,,,,,,,13555.4,
tr16,2024-05-23 11:28:05,Truck Weight,,,,,,,,13792.9,
tr14,2024-05-23 11:43:37,Truck Status,,,,,,,Occupied,,
tr14,2024-05-23 11:43:37,Pickup Plan ID,,Pcp3,,,,,,,
tr14,2024-05-23 11:43:37,Scheduled Pickup Weight,,,,,,9343.4,,,
tr14,2024-05-23 11:43:37,Cargo ID,,,Cr1,,,,,,
tr19,2024-05-23 11:45:25,Truck Status,,,,,,,Occupied,,
tr19,2024-05-23 11:45:25,Pickup Plan ID,,Pcp5,,,,,,,
tr19,2024-05-23 11:45:25,Scheduled Pickup Weight,,,,,,9323.6,,,
tr19,2024-05-23 11:45:25,Cargo ID,,,Cr9,,,,,,
tr2,2024-05-23 11:45:37,Truck Status,,,,,,,Available,,
tr41,2024-05-23 11:47:05,Is_normal,,,,,,,,,normal
tr25,2024-05-23 11:48:09,Truck Weight,,,,,,,,12139.5,
tr10,2024-05-23 11:49:00,Is_normal,,,,,,,,,abnormal
tr10,2024-05-23 11:49:00,Truck Status,,,,,,,Available,,
tr18,2024-05-23 13:28:19,Truck Weight,,,,,,,,12462.5,
tr13,2024-05-23 13:48:49,Truck Weight,,,,,,,,12581.4,
tr50,2024-05-23 13:50:30,Truck Status,,,,,,,Occupied,,
tr50,2024-05-23 13:50:30,Pickup Plan ID,,Pcp8,,,,,,,
tr50,2024-05-23 13:50:30,Scheduled Pickup Weight,,,,,,9350.3,,,
tr50,2024-05-23 13:50:30,Cargo ID,,,Cr4,,,,,,
tr29,2024-05-23 13:55:33,Truck Status,,,,,,,Available,,
tr34,2024-05-23 13:57:22,Truck Weight,,,,,,,,16171.9,
tr16,2024-05-23 14:05:54,Is_normal,,,,,,,,,abnormal
tr16,2024-05-23 14:05:54,Truck Status,,,,,,,Available,,
tr17,2024-05-23 14:12:02,Is_normal,,,,,,,,,normal
tr45,2024-05-23 14:26:39,Truck Weight,,,,,,,,12752.4,
tr32,2024-05-23 14:28:02,Truck Status,,,,,,,Occupied,,
tr32,2024-05-23 14:28:02,Pickup Plan ID,,Pcp3,,,,,,,
tr32,2024-05-23 14:28:02,Scheduled Pickup Weight,,,,,,9319.9,,,
tr32,2024-05-23 14:28:02,Cargo ID,,,Cr1,,,,,,
tr43,2024-05-23 14:30:40,Is_normal,,,,,,,,,abnormal
tr43,2024-05-23 14:30:40,Truck Status,,,,,,,Available,,
tr38,2024-05-23 14:38:18,Truck Weight,,,,,,,,14500.2,
tr42,2024-05-23 14:38:27,Truck Weight,,,,,,,,20532.3,
tr11,2024-05-23 14:47:33,Is_normal,,,,,,,,,normal
tr9,2024-05-23 14:51:00,Truck Weight,,,,,,,,12054.8,
tr35,2024-05-23 14:52:45,Truck Weight,,,,,,,,14589.3,
tr18,2024-05-23 14:53:58,Is_normal,,,,,,,,,normal
tr25,2024-05-23 14:57:03,Is_normal,,,,,,,,,normal
tr31,2024-05-23 15:10:42,Is_normal,,,,,,,,,normal
tr2,2024-05-23 15:13:55,Truck Status,,,,,,,Occupied,,
tr2,2024-05-23 15:13:55,Pickup Plan ID,,Pcp10,,,,,,,
tr2,2024-05-23 15:13:55,Scheduled Pickup Weight,,,,,,9284.6,,,
tr2,2024-05-23 15:13:55,Cargo ID,,,Cr18,,,,,,
tr49,2024-05-23 15:34:35,Truck Weight,,,,,,,,20475.0,
tr42,2024-05-23 15:36:12,Truck Status,,,,,,,Available,,
tr45,2024-05-23 15:38:11,Is_normal,,,,,,,,,abnormal
tr45,2024-05-23 15:38:11,Truck Status,,,,,,,Available,,
tr36,2024-05-23 15:40:55,Truck Weight,,,,,,,,22818.4,
tr12,2024-05-23 15:44:03,Truck Weight,,,,,,,,15005.8,
tr13,2024-05-23 15:44:16,Is_normal,,,,,,,,,abnormal
tr13,2024-05-23 15:44:16,Truck Status,,,,,,,Available,,
tr16,2024-05-23 15:44:17,Truck Status,,,,,,,Occupied,,
tr16,2024-05-23 15:44:17,Pickup Plan ID,,Pcp3,,,,,,,
tr16,2024-05-23 15:44:17,Scheduled Pickup Weight,,,,,,9485.6,,,
tr16,2024-05-23 15:44:17,Cargo ID,,,Cr1,,,,,,
tr34,2024-05-23 15:49:03,Is_normal,,,,,,,,,abnormal
tr34,2024-05-23 15:49:03,Truck Status,,,,,,,Available,,
tr24,2024-05-23 15:49:16,Truck Weight,,,,,,,,12171.5,
tr43,2024-05-23 16:00:53,Truck Status,,,,,,,Occupied,,
tr43,2024-05-23 16:00:53,Pickup Plan ID,,Pcp2,,,,,,,
tr43,2024-05-23 16:00:53,Scheduled Pickup Weight,,,,,,9545.8,,,
tr43,2024-05-23 16:00:53,Cargo ID,,,Cr11,,,,,,
tr29,2024-05-23 16:09:30,Truck Status,,,,,,,Occupied,,
tr29,2024-05-23 16:09:30,Pickup Plan ID,,Pcp2,,,,,,,
tr29,2024-05-23 16:09:30,Scheduled Pickup Weight,,,,,,9513.2,,,
tr29,2024-05-23 16:09:30,Cargo ID,,,Cr11,,,,,,
tr4,2024-05-23 16:48:17,Truck Weight,,,,,,,,20559.9,
tr22,2024-05-23 16:54:25,Truck Weight,,,,,,,,15434.2,
tr5,2024-05-23 17:07:21,Truck Status,,,,,,,Occupied,,
tr5,2024-05-23 17:07:21,Pickup Plan ID,,Pcp1,,,,,,,
tr5,2024-05-23 17:07:21,Scheduled Pickup Weight,,,,,,9358.8,,,
tr5,2024-05-23 17:07:21,Cargo ID,,,Cr16,,,,,,
tr36,2024-05-23 17:15:14,Truck Status,,,,,,,Available,,
tr45,2024-05-23 17:16:51,Truck Status,,,,,,,Occupied,,
tr45,2024-05-23 17:16:51,Pickup Plan ID,,Pcp2,,,,,,,
tr45,2024-05-23 17:16:51,Scheduled Pickup Weight,,,,,,9408.8,,,
tr45,2024-05-23 17:16:51,Cargo ID,,,Cr11,,,,,,
tr12,2024-05-23 17:17:14,Is_normal,,,,,,,,,abnormal
tr12,2024-05-23 17:17:14,Truck Status,,,,,,,Available,,
tr49,2024-05-23 17:32:37,Truck Status,,,,,,,Available,,
tr9,2024-05-23 17:40:45,Is_normal,,,,,,,,,abnormal
tr9,2024-05-23 17:40:45,Truck Status,,,,,,,Available,,
tr13,2024-05-23 17:53:49,Truck Status,,,,,,,Occupied,,
tr13,2024-05-23 17:53:49,Pickup Plan ID,,Pcp8,,,,,,,
tr13,2024-05-23 17:53:49,Scheduled Pickup Weight,,,,,,9314.2,,,
tr13,2024-05-23 17:53:49,Cargo ID,,,Cr4,,,,,,
tr37,2024-05-23 18:11:24,Truck Weight,,,,,,,,11111.7,
tr20,2024-05-23 19:21:43,Truck Weight,,,,,,,,22343.9,
tr26,2024-05-24 07:56:43,Truck Weight,,,,,,,,12712.7,
tr34,2024-05-24 07:58:36,Truck Status,,,,,,,Occupied,,
tr34,2024-05-24 07:58:36,Pickup Plan ID,,Pcp7,,,,,,,
tr34,2024-05-24 07:58:36,Scheduled Pickup Weight,,,,,,9366.5,,,
tr34,2024-05-24 07:58:36,Cargo ID,,,Cr10,,,,,,
tr39,2024-05-24 08:08:27,Truck Weight,,,,,,,,21037.6,
tr38,2024-05-24 08:12:17,Is_normal,,,,,,,,,abnormal
tr38,2024-05-24 08:12:17,Truck Status,,,,,,,Available,,
tr35,2024-05-24 08:17:05,Is_normal,,,,,,,,,abnormal
tr35,2024-05-24 08:17:05,Truck Status,,,,,,,Available,,
tr44,2024-05-24 08:21:12,Truck Weight,,,,,,,,23087.1,
tr22,2024-05-24 09:11:01,Is_normal,,,,,,,,,abnormal
tr22,2024-05-24 09:11:01,Truck Status,,,,,,,Available,,
tr4,2024-05-24 09:30:07,Truck Status,,,,,,,Available,,
tr12,2024-05-24 09:35:44,Truck Status,,,,,,,Occupied,,
tr12,2024-05-24 09:35:44,Pickup Plan ID,,Pcp2,,,,,,,
tr12,2024-05-24 09:35:44,Scheduled Pickup Weight,,,,,,9542.0,,,
tr12,2024-05-24 09:35:44,Cargo ID,,,Cr11,,,,,,
tr37,2024-05-24 09:39:11,Is_normal,,,,,,,,,normal
tr8,2024-05-24 09:39:43,Truck Weight,,,,,,,,16057.6,
tr39,2024-05-24 09:44:27,Truck Status,,,,,,,Available,,
tr32,2024-05-24 09:47:26,Truck Weight,,,,,,,,15279.2,
tr36,2024-05-24 09:49:01,Truck Status,,,,,,,Occupied,,
tr36,2024-05-24 09:49:01,Pickup Plan ID,,Pcp2,,,,,,,
tr36,2024-05-24 09:49:01,Scheduled Pickup Weight,,,,,,9377.7,,,
tr36,2024-05-24 09:49:01,Cargo ID,,,Cr11,,,,,,
tr10,2024-05-24 09:49:23,Truck Status,,,,,,,Occupied,,
tr10,2024-05-24 09:49:23,Pickup Plan ID,,Pcp5,,,,,,,
tr10,2024-05-24 09:49:23,Scheduled Pickup Weight,,,,,,9485.0,,,
tr10,2024-05-24 09:49:23,Cargo ID,,,Cr9,,,,,,
tr9,2024-05-24 09:58:01,Truck Status,,,,,,,Occupied,,
tr9,2024-05-24 09:58:01,Pickup Plan ID,,Pcp2,,,,,,,
tr9,2024-05-24 09:58:01,Scheduled Pickup Weight,,,,,,9560.7,,,
tr9,2024-05-24 09:58:01,Cargo ID,,,Cr11,,,,,,
tr14,2024-05-24 10:18:32,Truck Weight,,,,,,,,13751.2,
tr38,2024-05-24 10:23:54,Truck Status,,,,,,,Occupied,,
tr38,2024-05-24 10:23:54,Pickup Plan ID,,Pcp4,,,,,,,
tr38,2024-05-24 10:23:54,Scheduled Pickup Weight,,,,,,9345.3,,,
tr38,2024-05-24 10:23:54,Cargo ID,,,Cr7,,,,,,
tr15,2024-05-24 10:48:45,Truck Weight,,,,,,,,16123.5,
tr35,2024-05-24 10:53:04,Truck Status,,,,,,,Occupied,,
tr35,2024-05-24 10:53:04,Pickup Plan ID,,Pcp2,,,,,,,
tr35,2024-05-24 10:53:04,Scheduled Pickup Weight,,,,,,9392.0,,,
tr35,2024-05-24 10:53:04,Cargo ID,,,Cr11,,,,,,
tr1,2024-05-24 10:54:21,Truck Weight,,,,,,,,15743.6,
tr44,2024-05-24 10:59:35,Truck Status,,,,,,,Available,,
tr49,2024-05-24 11:06:03,Truck Status,,,,,,,Occupied,,
tr49,2024-05-24 11:06:03,Pickup Plan ID,,Pcp10,,,,,,,
tr49,2024-05-24 11:06:03,Scheduled Pickup Weight,,,,,,9306.6,,,
tr49,2024-05-24 11:06:03,Cargo ID,,,Cr18,,,,,,
tr24,2024-05-24 11:12:24,Is_normal,,,,,,,,,normal
tr42,2024-05-24 11:21:22,Truck Status,,,,,,,Occupied,,
tr42,2024-05-24 11:21:22,Pickup Plan ID,,Pcp2,,,,,,,
tr42,2024-05-24 11:21:22,Scheduled Pickup Weight,,,,,,9570.7,,,
tr42,2024-05-24 11:21:22,Cargo ID,,,Cr11,,,,,,
tr23,2024-05-24 11:51:03,Truck Weight,,,,,,,,15731.4,
tr8,2024-05-24 12:00:18,Is_normal,,,,,,,,,abnormal
tr8,2024-05-24 12:00:18,Truck Status,,,,,,,Available,,
tr4,2024-05-24 12:29:30,Truck Status,,,,,,,Occupied,,
tr4,2024-05-24 12:29:30,Pickup Plan ID,,Pcp2,,,,,,,
tr4,2024-05-24 12:29:30,Scheduled Pickup Weight,,,,,,9537.9,,,
tr4,2024-05-24 12:29:30,Cargo ID,,,Cr11,,,,,,
tr26,2024-05-24 12:31:53,Is_normal,,,,,,,,,normal
tr14,2024-05-24 13:21:16,Is_normal,,,,,,,,,normal
tr22,2024-05-24 13:43:39,Truck Status,,,,,,,Occupied,,
tr22,2024-05-24 13:43:39,Pickup Plan ID,,Pcp8,,,,,,,
tr22,2024-05-24 13:43:39,Scheduled Pickup Weight,,,,,,9369.2,,,
tr22,2024-05-24 13:43:39,Cargo ID,,,Cr4,,,,,,
tr32,2024-05-24 14:09:20,Is_normal,,,,,,,,,abnormal
tr32,2024-05-24 14:09:20,Truck Status,,,,,,,Available,,
tr39,2024-05-24 14:38:06,Truck Status,,,,,,,Occupied,,
tr39,2024-05-24 14:38:06,Pickup Plan ID,,Pcp5,,,,,,,
tr39,2024-05-24 14:38:06,Scheduled Pickup Weight,,,,,,9413.7,,,
tr39,2024-05-24 14:38:06,Cargo ID,,,Cr9,,,,,,
tr1,2024-05-24 14:47:03,Is_normal,,,,,,,,,abnormal
tr1,2024-05-24 14:47:03,Truck Status,,,,,,,Available,,
tr23,2024-05-24 14:47:58,Is_normal,,,,,,,,,abnormal
tr23,2024-05-24 14:47:58,Truck Status,,,,,,,Available,,
tr15,2024-05-24 14:50:53,Is_normal,,,,,,,,,abnormal
tr15,2024-05-24 14:50:53,Truck Status,,,,,,,Available,,
tr43,2024-05-24 15:16:47,Truck Weight,,,,,,,,15311.3,
tr7,2024-05-24 15:39:50,Truck Weight,,,,,,,,11064.8,
tr11,2024-05-24 15:50:31,Truck Weight,,,,,,,,21754.8,
tr13,2024-05-24 15:52:41,Truck Weight,,,,,,,,12731.1,
tr44,2024-05-24 15:57:39,Truck Status,,,,,,,Occupied,,
tr44,2024-05-24 15:57:39,Pickup Plan ID,,Pcp7,,,,,,,
tr44,2024-05-24 15:57:39,Scheduled Pickup Weight,,,,,,9515.2,,,
tr44,2024-05-24 15:57:39,Cargo ID,,,Cr10,,,,,,
tr28,2024-05-24 16:03:01,Truck Weight,,,,,,,,13477.0,
tr3,2024-05-24 16:24:24,Truck Weight,,,,,,,,12489.2,
tr23,2024-05-24 16:37:08,Truck Status,,,,,,,Occupied,,
tr23,2024-05-24 16:37:08,Pickup Plan ID,,Pcp4,,,,,,,
tr23,2024-05-24 16:37:08,Scheduled Pickup Weight,,,,,,9456.6,,,
tr23,2024-05-24 16:37:08,Cargo ID,,,Cr7,,,,,,
tr5,2024-05-24 16:44:49,Truck Weight,,,,,,,,11377.6,
tr40,2024-05-24 16:46:53,Truck Weight,,,,,,,,12028.1,
tr43,2024-05-24 17:17:13,Is_normal,,,,,,,,,abnormal
tr43,2024-05-24 17:17:13,Truck Status,,,,,,,Available,,
tr32,2024-05-24 17:24:06,Truck Status,,,,,,,Occupied,,
tr32,2024-05-24 17:24:06,Pickup Plan ID,,Pcp10,,,,,,,
tr32,2024-05-24 17:24:06,Scheduled Pickup Weight,,,,,,9498.5,,,
tr32,2024-05-24 17:24:06,Cargo ID,,,Cr18,,,,,,
tr28,2024-05-24 18:05:40,Is_normal,,,,,,,,,abnormal
tr28,2024-05-24 18:05:40,Truck Status,,,,,,,Available,,
tr29,2024-05-24 18:32:50,Truck Weight,,,,,,,,15468.7,
tr21,2024-05-24 19:07:44,Truck Weight,,,,,,,,11906.3,
tr6,2024-05-27 07:36:15,Truck Weight,,,,,,,,13662.0,
tr3,2024-05-27 07:59:33,Is_normal,,,,,,,,,abnormal
tr3,2024-05-27 07:59:33,Truck Status,,,,,,,Available,,
tr20,2024-05-27 08:03:27,Truck Status,,,,,,,Available,,
tr49,2024-05-27 08:28:32,Truck Weight,,,,,,,,16266.5,
tr11,2024-05-27 08:41:06,Truck Status,,,,,,,Available,,
tr7,2024-05-27 08:42:06,Is_normal,,,,,,,,,normal
tr13,2024-05-27 08:45:43,Is_normal,,,,,,,,,abnormal
tr13,2024-05-27 08:45:43,Truck Status,,,,,,,Available,,
tr19,2024-05-27 08:49:24,Truck Weight,,,,,,,,14423.1,
tr15,2024-05-27 08:55:41,Truck Status,,,,,,,Occupied,,
tr15,2024-05-27 08:55:41,Pickup Plan ID,,Pcp3,,,,,,,
tr15,2024-05-27 08:55:41,Scheduled Pickup Weight,,,,,,9310.4,,,
tr15,2024-05-27 08:55:41,Cargo ID,,,Cr1,,,,,,
tr29,2024-05-27 09:16:02,Is_normal,,,,,,,,,abnormal
tr29,2024-05-27 09:16:02,Truck Status,,,,,,,Available,,
tr38,2024-05-27 09:17:33,Truck Weight,,,,,,,,13839.7,
tr8,2024-05-27 09:22:20,Truck Status,,,,,,,Occupied,,
tr8,2024-05-27 09:22:20,Pickup Plan ID,,Pcp4,,,,,,,
tr8,2024-05-27 09:22:20,Scheduled Pickup Weight,,,,,,9409.8,,,
tr8,2024-05-27 09:22:20,Cargo ID,,,Cr7,,,,,,
tr45,2024-05-27 09:49:01,Truck Weight,,,,,,,,12299.0,
tr5,2024-05-27 09:51:39,Is_normal,,,,,,,,,normal
tr21,2024-05-27 09:55:36,Is_normal,,,,,,,,,normal
tr28,2024-05-27 10:00:45,Truck Status,,,,,,,Occupied,,
tr28,2024-05-27 10:00:45,Pickup Plan ID,,Pcp2,,,,,,,
tr28,2024-05-27 10:00:45,Scheduled Pickup Weight,,,,,,9440.8,,,
tr28,2024-05-27 10:00:45,Cargo ID,,,Cr11,,,,,,
tr48,2024-05-27 10:11:02,Truck Weight,,,,,,,,22130.4,
tr50,2024-05-27 10:17:15,Truck Weight,,,,,,,,13285.4,
tr40,2024-05-27 10:34:51,Is_normal,,,,,,,,,normal
tr29,2024-05-27 10:36:41,Truck Status,,,,,,,Occupied,,
tr29,2024-05-27 10:36:41,Pickup Plan ID,,Pcp2,,,,,,,
tr29,2024-05-27 10:36:41,Scheduled Pickup Weight,,,,,,9387.5,,,
tr29,2024-05-27 10:36:41,Cargo ID,,,Cr11,,,,,,
tr6,2024-05-27 11:01:10,Is_normal,,,,,,,,,abnormal
tr6,2024-05-27 11:01:10,Truck Status,,,,,,,Available,,
tr49,2024-05-27 11:10:57,Is_normal,,,,,,,,,abnormal
tr49,2024-05-27 11:10:57,Truck Status,,,,,,,Available,,
tr13,2024-05-27 11:13:57,Truck Status,,,,,,,Occupied,,
tr13,2024-05-27 11:13:57,Pickup Plan ID,,Pcp4,,,,,,,
tr13,2024-05-27 11:13:57,Scheduled Pickup Weight,,,,,,9528.2,,,
tr13,2024-05-27 11:13:57,Cargo ID,,,Cr7,,,,,,
tr4,2024-05-27 11:16:55,Truck Weight,,,,,,,,14318.5,
tr3,2024-05-27 11:21:47,Truck Status,,,,,,,Occupied,,
tr3,2024-05-27 11:21:47,Pickup Plan ID,,Pcp3,,,,,,,
tr3,2024-05-27 11:21:47,Scheduled Pickup Weight,,,,,,9487.1,,,
tr3,2024-05-27 11:21:47,Cargo ID,,,Cr1,,,,,,
tr39,2024-05-27 11:27:36,Truck Weight,,,,,,,,16148.7,
tr38,2024-05-27 11:34:53,Is_normal,,,,,,,,,abnormal
tr38,2024-05-27 11:34:53,Truck Status,,,,,,,Available,,
tr1,2024-05-27 11:46:58,Truck Status,,,,,,,Occupied,,
tr1,2024-05-27 11:46:58,Pickup Plan ID,,Pcp5,,,,,,,
tr1,2024-05-27 11:46:58,Scheduled Pickup Weight,,,,,,9374.0,,,
tr1,2024-05-27 11:46:58,Cargo ID,,,Cr9,,,,,,
tr19,2024-05-27 11:53:18,Is_normal,,,,,,,,,abnormal
tr19,2024-05-27 11:53:18,Truck Status,,,,,,,Available,,
tr48,2024-05-27 12:24:55,Truck Status,,,,,,,Available,,
tr37,2024-05-27 13:29:42,Truck Weight,,,,,,,,20548.2,
tr43,2024-05-27 13:52:19,Truck Status,,,,,,,Occupied,,
tr43,2024-05-27 13:52:19,Pickup Plan ID,,Pcp3,,,,,,,
tr43,2024-05-27 13:52:19,Scheduled Pickup Weight,,,,,,9432.7,,,
tr43,2024-05-27 13:52:19,Cargo ID,,,Cr1,,,,,,
tr4,2024-05-27 13:55:09,Is_normal,,,,,,,,,abnormal
tr4,2024-05-27 13:55:09,Truck Status,,,,,,,Available,,
tr39,2024-05-27 14:01:25,Is_normal,,,,,,,,,abnormal
tr39,2024-05-27 14:01:25,Truck Status,,,,,,,Available,,
tr26,2024-05-27 14:02:51,Truck Weight,,,,,,,,22071.1,
tr50,2024-05-27 14:05:21,Is_normal,,,,,,,,,abnormal
tr50,2024-05-27 14:05:21,Truck Status,,,,,,,Available,,
tr23,2024-05-27 14:14:23,Truck Weight,,,,,,,,12806.2,
tr16,2024-05-27 14:33:33,Truck Weight,,,,,,,,13828.0,
tr45,2024-05-27 14:41:58,Is_normal,,,,,,,,,normal
tr20,2024-05-27 14:42:54,Truck Status,,,,,,,Occupied,,
tr20,2024-05-27 14:42:54,Pickup Plan ID,,Pcp7,,,,,,,
tr20,2024-05-27 14:42:54,Scheduled Pickup Weight,,,,,,9341.9,,,
tr20,2024-05-27 14:42:54,Cargo ID,,,Cr10,,,,,,
tr6,2024-05-27 14:53:26,Truck Status,,,,,,,Occupied,,
tr6,2024-05-27 14:53:26,Pickup Plan ID,,Pcp2,,,,,,,
tr6,2024-05-27 14:53:26,Scheduled Pickup Weight,,,,,,9505.7,,,
tr6,2024-05-27 14:53:26,Cargo ID,,,Cr11,,,,,,
tr38,2024-05-27 15:05:49,Truck Status,,,,,,,Occupied,,
tr38,2024-05-27 15:05:49,Pickup Plan ID,,Pcp1,,,,,,,
tr38,2024-05-27 15:05:49,Scheduled Pickup Weight,,,,,,9496.3,,,
tr38,2024-05-27 15:05:49,Cargo ID,,,Cr16,,,,,,
tr11,2024-05-27 15:36:55,Truck Status,,,,,,,Occupied,,
tr11,2024-05-27 15:36:55,Pickup Plan ID,,Pcp3,,,,,,,
tr11,2024-05-27 15:36:55,Scheduled Pickup Weight,,,,,,9392.4,,,
tr11,2024-05-27 15:36:55,Cargo ID,,,Cr1,,,,,,
tr47,2024-05-27 15:37:16,Truck Weight,,,,,,,,21205.2,
tr35,2024-05-27 15:43:37,Truck Weight,,,,,,,,11886.4,
tr50,2024-05-27 15:45:39,Truck Status,,,,,,,Occupied,,
tr50,2024-05-27 15:45:39,Pickup Plan ID,,Pcp3,,,,,,,
tr50,2024-05-27 15:45:39,Scheduled Pickup Weight,,,,,,9457.5,,,
tr50,2024-05-27 15:45:39,Cargo ID,,,Cr1,,,,,,
tr44,2024-05-27 15:52:41,Truck Weight,,,,,,,,12298.3,
tr37,2024-05-27 15:54:38,Truck Status,,,,,,,Available,,
tr23,2024-05-27 16:04:44,Is_normal,,,,,,,,,normal
tr26,2024-05-27 16:09:06,Truck Status,,,,,,,Available,,
tr49,2024-05-27 16:10:31,Truck Status,,,,,,,Occupied,,
tr49,2024-05-27 16:10:31,Pickup Plan ID,,Pcp2,,,,,,,
tr49,2024-05-27 16:10:31,Scheduled Pickup Weight,,,,,,9566.4,,,
tr49,2024-05-27 16:10:31,Cargo ID,,,Cr11,,,,,,
tr19,2024-05-27 16:17:09,Truck Status,,,,,,,Occupied,,
tr19,2024-05-27 16:17:09,Pickup Plan ID,,Pcp1,,,,,,,
tr19,2024-05-27 16:17:09,Scheduled Pickup Weight,,,,,,9390.9,,,
tr19,2024-05-27 16:17:09,Cargo ID,,,Cr16,,,,,,
tr47,2024-05-27 16:51:54,Truck Status,,,,,,,Available,,
tr16,2024-05-27 17:01:51,Is_normal,,,,,,,,,abnormal
tr16,2024-05-27 17:01:51,Truck Status,,,,,,,Available,,
tr48,2024-05-27 17:07:39,Truck Status,,,,,,,Occupied,,
tr48,2024-05-27 17:07:39,Pickup Plan ID,,Pcp7,,,,,,,
tr48,2024-05-27 17:07:39,Scheduled Pickup Weight,,,,,,9350.2,,,
tr48,2024-05-27 17:07:39,Cargo ID,,,Cr10,,,,,,
tr4,2024-05-27 17:16:12,Truck Status,,,,,,,Occupied,,
tr4,2024-05-27 17:16:12,Pickup Plan ID,,Pcp1,,,,,,,
tr4,2024-05-27 17:16:12,Scheduled Pickup Weight,,,,,,9437.5,,,
tr4,2024-05-27 17:16:12,Cargo ID,,,Cr16,,,,,,
tr31,2024-05-27 17:21:58,Truck Weight,,,,,,,,20998.7,
tr9,2024-05-27 17:53:40,Truck Weight,,,,,,,,13400.1,
tr13,2024-05-27 18:13:24,Truck Weight,,,,,,,,13295.0,
tr32,2024-05-27 18:49:58,Truck Weight,,,,,,,,13595.4,
tr42,2024-05-28 07:18:55,Truck Weight,,,,,,,,13512.9,
tr2,2024-05-28 08:16:53,Truck Weight,,,,,,,,12932.7,
tr42,2024-05-28 08:59:27,Is_normal,,,,,,,,,abnormal
tr42,2024-05-28 08:59:27,Truck Status,,,,,,,Available,,
tr31,2024-05-28 09:10:55,Truck Status,,,,,,,Available,,
tr12,2024-05-28 09:14:28,Truck Weight,,,,,,,,11240.8,
tr9,2024-05-28 09:25:22,Is_normal,,,,,,,,,abnormal
tr9,2024-05-28 09:25:22,Truck Status,,,,,,,Available,,
tr44,2024-05-28 09:25:49,Is_normal,,,,,,,,,normal
tr39,2024-05-28 09:31:30,Truck Status,,,,,,,Occupied,,
tr39,2024-05-28 09:31:30,Pickup Plan ID,,Pcp5,,,,,,,
tr39,2024-05-28 09:31:30,Scheduled Pickup Weight,,,,,,9422.3,,,
tr39,2024-05-28 09:31:30,Cargo ID,,,Cr9,,,,,,
tr37,2024-05-28 09:43:56,Truck Status,,,,,,,Occupied,,
tr37,2024-05-28 09:43:56,Pickup Plan ID,,Pcp3,,,,,,,
tr37,2024-05-28 09:43:56,Scheduled Pickup Weight,,,,,,9452.3,,,
tr37,2024-05-28 09:43:56,Cargo ID,,,Cr1,,,,,,
tr35,2024-05-28 09:46:05,Is_normal,,,,,,,,,normal
tr18,2024-05-28 09:49:22,Truck Weight,,,,,,,,21801.1,
tr46,2024-05-28 09:49:31,Truck Weight,,,,,,,,21606.7,
tr29,2024-05-28 09:49:58,Truck Weight,,,,,,,,13192.7,
tr2,2024-05-28 09:57:45,Is_normal,,,,,,,,,abnormal
tr2,2024-05-28 09:57:45,Truck Status,,,,,,,Available,,
tr47,2024-05-28 10:02:45,Truck Status,,,,,,,Occupied,,
tr47,2024-05-28 10:02:45,Pickup Plan ID,,Pcp1,,,,,,,
tr47,2024-05-28 10:02:45,Scheduled Pickup Weight,,,,,,9422.1,,,
tr47,2024-05-28 10:02:45,Cargo ID,,,Cr16,,,,,,
tr26,2024-05-28 10:07:15,Truck Status,,,,,,,Occupied,,
tr26,2024-05-28 10:07:15,Pickup Plan ID,,Pcp2,,,,,,,
tr26,2024-05-28 10:07:15,Scheduled Pickup Weight,,,,,,9357.2,,,
tr26,2024-05-28 10:07:15,Cargo ID,,,Cr11,,,,,,
tr46,2024-05-28 10:13:11,Truck Status,,,,,,,Available,,
tr32,2024-05-28 10:18:45,Is_normal,,,,,,,,,abnormal
tr32,2024-05-28 10:18:45,Truck Status,,,,,,,Available,,
tr16,2024-05-28 10:18:48,Truck Status,,,,,,,Occupied,,
tr16,2024-05-28 10:18:48,Pickup Plan ID,,Pcp7,,,,,,,
tr16,2024-05-28 10:18:48,Scheduled Pickup Weight,,,,,,9535.1,,,
tr16,2024-05-28 10:18:48,Cargo ID,,,Cr10,,,,,,
tr13,2024-05-28 10:20:37,Is_normal,,,,,,,,,abnormal
tr13,2024-05-28 10:20:37,Truck Status,,,,,,,Available,,
tr10,2024-05-28 10:35:34,Truck Weight,,,,,,,,15800.9,
tr11,2024-05-28 10:48:41,Truck Weight,,,,,,,,11698.9,
tr31,2024-05-28 11:18:12,Truck Status,,,,,,,Occupied,,
tr31,2024-05-28 11:18:12,Pickup Plan ID,,Pcp1,,,,,,,
tr31,2024-05-28 11:18:12,Scheduled Pickup Weight,,,,,,9502.4,,,
tr31,2024-05-28 11:18:12,Cargo ID,,,Cr16,,,,,,
tr42,2024-05-28 11:24:54,Truck Status,,,,,,,Occupied,,
